Gamma,Theta0,Theta1,X_mid,Z_mid,X_end,Z_end
1.3195211413314907,-5.5166860234578285,9.925784142201678,0.3028313681645824,-0.1898358208338101,0.6511587218270155,-0.31906932924914533
1.3368901058547733,-5.603708188113749,10.092167944880504,0.30688460339308654,-0.18489216940155706,0.6550488706964501,-0.3079623653991984
1.3535663106241222,-5.641436459479596,10.118008728520689,0.30792301688975665,-0.1824952970908001,0.659104874826384,-0.29747980076010083
1.3700689406976234,-5.678220926496038,10.14778451923737,0.3093382224702698,-0.17999759637332652,0.663078618347076,-0.28798519302303976
1.386566371723401,-5.775460386129949,10.346551553653809,0.30923811284224495,-0.1723957477753497,0.6667208692831339,-0.2772522478076202
1.4027459341628576,-5.853920878248178,10.48509162243847,0.3138355576355,-0.16794649542362505,0.671231676218499,-0.2659609225696089
1.419034699721968,-5.894135734589384,10.543430503190844,0.3137087601292476,-0.16483042380547105,0.6729465738543338,-0.2583017517518189
1.4352449339773186,-5.9317471373686,10.583322891087182,0.317542224408514,-0.16310228547299713,0.6769226684037708,-0.24968379618524528
1.4512724315057015,-5.989816187202763,10.675390647142406,0.316425807575804,-0.15868826315465356,0.6778985818615881,-0.23923675172774303
1.467283028716313,-6.005440825158439,10.651520742065118,0.3188465265607701,-0.15776389714179775,0.6815411632242676,-0.23071380361358823
1.4833217346431269,-6.105421554952608,10.861689775250234,0.321170556919036,-0.15095891497363678,0.6840875057118828,-0.22003470127168023
1.499113000941236,-6.192702814624018,11.044987268084368,0.31933794604570936,-0.14447069550727834,0.6848403839907847,-0.21030243761434722
1.5159815707134654,-6.2495236072731775,11.117705771615016,0.3206267774564134,-0.14065458265042252,0.6872351834188473,-0.19811954029286588
1.530932134698745,-6.309396477681725,11.236162697674281,0.3233026938642407,-0.13627022149205992,0.6910807644548699,-0.1912508509250771
1.5425670695180735,-6.359779980874518,11.305778860044677,0.3267636186932646,-0.13299525275550841,0.6933909392098943,-0.18121290802210366
1.5536856585561565,-6.375618561915999,11.312699516658203,0.32219976114726295,-0.13151398894326047,0.6922384656343442,-0.1756127198808631
1.5622619221277696,-6.411202827233142,11.386372180350644,0.32693606761708666,-0.12873222974977888,0.6958734199323098,-0.1723115610306384
1.5658231010450705,-6.4060360622628165,11.339984516172327,0.32661655737551715,-0.12971760396951415,0.6961486212987842,-0.1679037416957675
1.5660670574000572,-6.354469421758852,11.19648964139253,0.3252759163319194,-0.13415795092206267,0.6930804159122714,-0.16825799337850672
