ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693317353343376637,-0.42317164350788883,-0.19992164455381095,0.5985837368312455,-0.0009189656849255987,-0.4212227221600301,0.6076127044032054,-0.4290090447072329,0.4052258406194918,-0.4538016562163391,0.20309737051930887,425,252,400,505,348,771,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.35,-0.465171874935505,0.202329066399908
1693317364367657661,-0.4015504051325393,-0.19997081287724475,0.630244533983833,-0.0009720905953557627,-0.3986463347680476,0.6392025044826883,-0.4072071285724265,0.43830625908728305,-0.43366697415673283,0.23647619630004912,456,214,431,463,378,726,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.35,-0.44353443483035,0.233976932824861
1693317374891121387,-0.3709588507148533,-0.2000042958946974,0.6676744799901497,-0.0009574474897145067,-0.36810725621502804,0.6736806714584961,-0.3761327518506321,0.4749596551307376,-0.40311266348450814,0.273984280665325,497,173,474,417,422,676,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.35,-0.412926007639271,0.271337653528181
1693317384411983728,-0.32703464987198577,-0.20015417334014568,0.7106238981372808,-0.001174420847540056,-0.321793529874273,0.7180011536600174,-0.33104179866254146,0.5177672041923634,-0.35739165316766486,0.31579978714924695,558,121,535,364,486,621,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.35,-0.369075098100434,0.314260824140612
1693317392429775000,-0.25800151605017646,-0.2002020075593734,0.7464609839743532,-0.0007501983021671568,-0.25462322845621566,0.7563854861790495,-0.26170189394216226,0.554894357787254,-0.29044661142657585,0.3536920012443623,644,77,626,319,577,572,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.35,-0.299999995788835,0.349999993706641
1693317401950576067,-0.1579789705805165,-0.20020017535011578,0.746469905417042,-0.0005355717249667573,-0.15176852440241917,0.7529092549997443,-0.15827534333511864,0.5528465161447076,-0.18870260124048316,0.3528955867997964,772,83,758,323,711,574,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.35,-0.199999995345146,0.349999992829812
1693317408298012972,-0.05799641181994397,-0.20018136986685597,0.7464665399017696,-0.00014420541433794146,-0.052642078346873844,0.7519220886501867,-0.0591816317514167,0.5499226352297073,-0.0888238980208016,0.35130861997207596,895,86,884,328,842,577,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.35,-0.0999999966907149,0.34999998811913
1693317412140026093,0.04179064845246393,-0.2001784496867507,0.7464840269302135,0.0003785110602973506,0.04766073491869624,0.7509440972364521,0.040241441345620486,0.5502503891857053,0.008357815254893371,0.3520100830027081,1019,89,1010,329,969,577,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.35,-7.59325664845267e-10,0.349999997440432
1693317416816902637,0.14182311863765198,-0.20018385943856756,0.7464773172516164,0.0006016204731324486,0.1475243603524176,0.7499496282019549,0.14006302055663475,0.5497622129230477,0.10670067847053384,0.350398514907052,1142,92,1136,331,1097,580,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.1,0.35,0.0999999943333177,0.349999989911518
1693317422830127001,0.24187723384791857,-0.20016233509472817,0.7464776853627695,0.0007530295309690657,0.24694109132645017,0.7489386423978156,0.23784363096959255,0.5476077481202317,0.2038940052639333,0.3503200379827507,1264,95,1259,335,1223,581,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.2,0.35,0.199999994029663,0.349999990682277
