ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693299740750198841,-0.3717664148508274,-0.2001041876307959,0.666570598334906,-0.0014165480746918594,-0.3680015768255873,0.6727614476409324,-0.358518728101919,0.3692609937610915,-0.39025902040318855,0.07146597478580763,497,174,490,552,424,953,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.25,-0.401545534038318,0.071547539371527
1693299750104000330,-0.337936913199254,-0.20015585351550166,0.7008381788636895,-0.0013450679118291763,-0.33728733204936695,0.7100846634779443,-0.3242029301360177,0.40138915784091606,-0.35787473343795667,0.10658895639802146,538,130,537,511,471,904,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.25,-0.367695539379088,0.105730960766759
1693299758789550543,-0.29270495486774306,-0.20027850163844513,0.7378033242798991,-0.001193698073994361,-0.29181551430825764,0.7463242497139846,-0.2797812124774947,0.43943049722396177,-0.3142036586518078,0.14430032407395,597,88,597,463,533,852,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.25,-0.322451946708736,0.142600058168365
1693299768310651302,-0.23313730735032953,-0.20033211700271603,0.7748373663184769,-0.0009591481164573829,-0.2321662535667697,0.7823194190260373,-0.22002764535243854,0.47487002251467925,-0.2513377409610772,0.17885097063230715,673,47,676,419,620,805,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.25,-0.262873723404941,0.179555791860062
1693299775493143559,-0.15754891774010077,-0.2003166407622561,0.8071348279207979,-0.0006643617954270381,-0.1555987779308215,0.8163962963081701,-0.14625389332924768,0.5076386297918712,-0.1802579857240428,0.21384165395215893,769,9,772,379,717,758,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.25,-0.187302644630269,0.211756429381601
1693299783844851017,-0.06780899967808525,-0.20031999693745176,0.8280345344032967,-0.0004766108519158366,-0.06485348849816994,0.8292717987476481,-0.05657468578270049,0.5287824688454448,-0.09151996206448398,0.2358536152332401,881,-4,887,354,836,729,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.25,-0.0976163667214934,0.232600577657008
1693299792864833355,0.02922231576545753,-0.20024424981480787,0.8318395804732781,0.00023274588945282064,0.03550038765149724,0.83190632818451,0.03942904229965273,0.5314658685585871,0.004192010258077255,0.24005430903400338,1004,-5,1009,352,963,724,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.25,-0.000789833910640022,0.236387859892946
1693299802719742060,0.12265244989282348,-0.2003278430580336,0.8173529110190343,0.0007990251966700149,0.126306285995891,0.8204043899043252,0.1293180800560063,0.5154180346402033,0.09418051280776002,0.22547564576882062,1115,10,1123,373,1082,744,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.1,0.25,0.0929021035987685,0.221949752607656
1693299810904629946,0.20449841193928417,-0.20029364555690787,0.7888479993829629,0.0010822928576551863,0.21030531951303372,0.7939999399672569,0.20859706177749218,0.48555454632460265,0.17251827933117858,0.19518371536789403,1218,42,1224,411,1186,785,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.2,0.25,0.174692893029777,0.193518524855657
1693299818755361795,0.27048290268445163,-0.2002804386756741,0.7530082950857633,0.001234775708596271,0.2740317713167917,0.7552853699887243,0.2739875104736639,0.4508884483193159,0.23679929423148713,0.16128746822747275,1297,88,1308,455,1272,831,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.25,0.240691519452423,0.157774035487981
