ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693389494717175245,0.019508323504000225,-0.2504663352916623,0.8320678510533484,2.3552037850690843,0.004735119541416996,0.8356078984808727,-0.16741353010806992,0.59165597148211,-0.2103287056841496,0.21324931581202655,972,-56,741,249,665,759,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.35,-0.202647948487616,0.282406865235213
1693389525284492970,0.10531235563238461,-0.2504249121809591,0.821232346160983,2.355432332762652,0.0918473714828936,0.8206791352928796,-0.07976453160425623,0.5834210496399757,-0.12204852059245888,0.20382376967643456,1085,-36,858,261,790,773,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.35,-0.116899436632459,0.27157174694051
1693389562199279070,0.18236610541103188,-0.25036076525920026,0.7980414529824109,2.355557640349403,0.17574579829125694,0.7999343846265691,-0.0016696255019126235,0.5595019678941295,-0.042704165258787875,0.1811071156322418,1194,-9,962,293,902,806,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.35,-0.0398294263329151,0.248336755355152
1693389599948954105,-0.08060471166014486,-0.25044679528932545,0.8259143412689782,-2.355322596500565,-0.07431121874345432,0.8209521268780783,0.11981557270633043,0.6110949235177954,0.116487138484801,0.23087032918460015,869,-40,1123,229,1126,736,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.1,0.35,0.11068707473746,0.284659865050028
1693389638868404388,0.008131019699440106,-0.25045200900459935,0.832340837048301,-2.3545132886947973,0.016310495150447496,0.8267306340808432,0.20550313516069263,0.6067071816099663,0.2033815548858532,0.23765743212050505,987,-45,1236,236,1247,727,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.2,0.35,0.199093847443877,0.291158080607917
1693389678288391829,0.09591492909900552,-0.2504752155578788,0.823064736325974,-2.354227038326842,0.10416382399893699,0.8167763955220557,0.29584630177191884,0.5984226183607093,0.2923300822255462,0.22741618312706302,1101,-31,1355,248,1371,742,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.35,0.286789747786506,0.282032102863085
1693389714200984478,0.17543209603391657,-0.2505111407968986,0.8004885366524842,-2.353784171405031,0.18981155115772827,0.8075939961405407,0.3749703394815168,0.5750391729745103,0.37204928745210425,0.202968999375704,1212,-18,1460,279,1483,777,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.35,0.366266555947586,0.259639384921313
1693389747273947239,0.2421223609875381,-0.2503114564662355,0.7697417157982098,-2.3538031981079253,0.24955734042598265,0.7831538651404448,0.4420205064709024,0.5437739411628832,0.4390289934713085,0.17434096794244658,1290,13,1550,320,1578,818,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.35,0.433120525570955,0.228903164666311
1693389784856672049,0.2954886623774594,-0.25030416392862054,0.7355622291220583,-2.3535333731382364,0.30261423841524865,0.7505456057373783,0.4948840633578015,0.5101977479171635,0.4908541281697533,0.13884473322186242,1360,54,1622,364,1653,869,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.35,0.48652718764152,0.194821378015487
1693389825613077879,0.33697480449748024,-0.25012203456326565,0.701643115393315,-2.3533035404180773,0.34503930430691465,0.7107047858675813,0.5382015455169344,0.4752076754876655,0.5302612963039898,0.10565835195104178,1417,104,1682,410,1711,917,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.35,0.527956224223042,0.160982967515978
