ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693313129429750919,-0.10023691592655565,-0.20030719991106707,0.8214677175222893,-1.531403733939467,-0.10053840259179408,0.8224791829287511,0.07529697923259206,0.6055883299719029,0.06578015393282959,0.3185110778195148,837,3,1054,262,1044,621,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.1,0.35,0.0999999960318791,0.349999998038223
1693313151812283039,0.010568479094124422,-0.20033912114806368,0.8312193717502792,-1.45981078571408,0.001142326138404785,0.8399513479400982,0.17753706687942816,0.6068839663544009,0.1647038462293509,0.3191523788840531,962,-15,1182,262,1173,621,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.2,0.35,0.199999999095706,0.349999991480565
1693313177535843372,0.09947526202385033,-0.20037222770092866,0.8210424472968063,-1.5329540956016747,0.10174002242367705,0.8233868972161057,0.27452918410402183,0.6056219792518988,0.2623762210821301,0.3151697013022494,1085,6,1303,265,1300,627,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.35,0.299999998754563,0.34999999632388
1693313205597809553,0.1402398301855567,-0.20035456002367436,0.7530910931823673,-1.9672743974379987,0.1427004414617035,0.7582871308396972,0.3503588474478982,0.5899828149593588,0.3606756438374226,0.3004171481222747,1136,82,1398,285,1428,647,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.35,0.399999998666832,0.349999996991161
1693313238670302629,0.22458768616979208,-0.2002513706382341,0.7299296064947423,-2.0987668537862354,0.226986345973294,0.7364556234869362,0.4444411824007286,0.5861606702660063,0.4595917917456962,0.2964035344533187,1240,109,1515,291,1556,653,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.35,0.499999979697631,0.34999996707723
1693313275418091297,0.30978321257078273,-0.2003339060948779,0.705063357134903,-2.2323732547320465,0.3126573326423489,0.7121310332224265,0.5344861685584839,0.5781308913462723,0.5600636931170289,0.2877733561015515,1346,139,1627,302,1686,665,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.35,0.599999992646047,0.349999992358507
1693313494234298468,0.37560411058896387,-0.20021349934728544,0.6621727730844331,-2.3532081301010743,0.3793308845563455,0.6672859428538861,0.5989053530690563,0.5491393658041042,0.6245838654079889,0.26513591116670265,1430,193,1709,338,1771,695,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.35,0.678075925225802,0.330701733577877
1693313532317977190,-0.24909059619182924,-0.20033738094527856,0.7493343019774068,2.2699469725990236,-0.2527713225850337,0.7511284791409937,-0.4754661171830282,0.6158069340053827,-0.6330209318094873,0.387131038882542,646,83,356,241,125,525,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.45,-0.699999989080568,0.449999982456957
1693313558208507299,-0.16287385404358462,-0.20042369656525322,0.7794094817370611,2.1381826282436336,-0.16687072801191052,0.7807502857895214,-0.3859935240302159,0.6243818734036187,-0.5408534531365196,0.390190023274706,754,50,471,232,248,522,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.45,-0.599999995303725,0.449999995481352
1693313586771433592,-0.0867253867973698,-0.2003996521881728,0.8229433878879093,1.9328422774651723,-0.08919102913264601,0.8244151026356866,-0.2921678047405726,0.6355391984169845,-0.44122193166944806,0.3894561858478122,851,1,591,220,380,524,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.45,-0.499999994013533,0.449999972737509
1693313620011541605,0.008654586477564882,-0.2002541172474586,0.8309152217020936,1.8946475842076476,0.010986610059275719,0.8279070547110785,-0.19924030255599037,0.6442561729148106,-0.3576174071679994,0.3986574789582859,974,-1,709,211,491,513,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.45,-0.400000001952985,0.449999994920664
1693313654587760687,0.11720126889597152,-0.20024024002448187,0.8172692848818974,1.962948467012447,0.11643692000031894,0.8184118669099684,-0.09760668449339963,0.6406451412243582,-0.2594144754372033,0.3979180958542941,1103,12,837,217,620,515,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.45,-0.300000008702222,0.449999981266297
1693313691168357611,0.24291139628114458,-0.20027587089729937,0.768278527973373,2.1914149848775044,0.24335108126425803,0.7719642309855567,0.011554279064265096,0.6296335142095326,-0.16537993066563275,0.39558201094322515,1259,68,974,232,743,519,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.45,-0.200000015202005,0.449999976224107
1693313945562867880,0.3351181449481929,-0.20010496414119355,0.7036736927926914,2.355060333338692,0.33358862337887746,0.7047755935122564,0.0887144258056862,0.5851277640098564,-0.09120313194971882,0.3581887770566623,1372,148,1071,287,839,568,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.45,-0.123868040506143,0.423603126276285
1693313982978892803,-0.27899724930700753,-0.2002049587593782,0.7474703360914403,-2.355184925993765,-0.2801542135184802,0.7558024318938051,-0.046717484249667394,0.6438291601710426,-0.011624616768511627,0.3603218249346184,612,77,901,214,943,566,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.45,0.0235070105369822,0.415087515275541
1693314015383567572,-0.1983982079297826,-0.20028239399695574,0.790457525397054,-2.313101403324019,-0.19800044334184566,0.7991651538385959,0.030670208763993158,0.6767034400512737,0.061438273723642245,0.3927528297152089,716,28,998,176,1038,525,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.1,0.45,0.100000058410261,0.449999931007216
1693314056307242155,-0.07869665823209179,-0.20035850212681497,0.8249923249339715,-2.1280926233449415,-0.08112234496387553,0.828905419835654,0.13849690376959406,0.6824528756038692,0.15039904506945206,0.39190839468611277,861,-4,1132,171,1153,527,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.2,0.45,0.200000002067826,0.449999990700089
1693314091885792494,0.02476443555741588,-0.20039542756141523,0.8302899150548984,-2.0981432209037445,0.02568119281552706,0.833398302307883,0.24024311444279817,0.6796840656675851,0.25454166098951314,0.3943160415549237,992,-7,1258,176,1287,525,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.45,0.299999997269476,0.449999979887885
